order_details_id,order_id,order_date,order_time,item_id,Hour,Weekday,Weeknumber,Day,Month
400,168,03-01-2023,5.02.27 PM,132,17,Tuesday,1,3,January
401,169,03-01-2023,5.15.48 PM,125,17,Tuesday,1,3,January
402,169,03-01-2023,5.15.48 PM,110,17,Tuesday,1,3,January
403,169,03-01-2023,5.15.48 PM,120,17,Tuesday,1,3,January
404,170,03-01-2023,5.21.31 PM,109,17,Tuesday,1,3,January
405,171,03-01-2023,5.23.03 PM,111,17,Tuesday,1,3,January
406,172,03-01-2023,5.29.24 PM,111,17,Tuesday,1,3,January
407,172,03-01-2023,5.29.24 PM,123,17,Tuesday,1,3,January
408,172,03-01-2023,5.29.24 PM,106,17,Tuesday,1,3,January
409,173,03-01-2023,5.35.30 PM,102,17,Tuesday,1,3,January
410,173,03-01-2023,5.35.30 PM,108,17,Tuesday,1,3,January
411,173,03-01-2023,5.35.30 PM,132,17,Tuesday,1,3,January
412,174,03-01-2023,5.37.49 PM,107,17,Tuesday,1,3,January
413,174,03-01-2023,5.37.49 PM,102,17,Tuesday,1,3,January
414,174,03-01-2023,5.37.49 PM,102,17,Tuesday,1,3,January
415,174,03-01-2023,5.37.49 PM,110,17,Tuesday,1,3,January
416,175,03-01-2023,5.50.51 PM,117,17,Tuesday,1,3,January
417,176,03-01-2023,5.51.57 PM,102,17,Tuesday,1,3,January
418,176,03-01-2023,5.51.57 PM,118,17,Tuesday,1,3,January
419,177,03-01-2023,5.54.36 PM,111,17,Tuesday,1,3,January
420,177,03-01-2023,5.54.36 PM,106,17,Tuesday,1,3,January
421,178,03-01-2023,6.15.03 PM,118,18,Tuesday,1,3,January
422,179,03-01-2023,6.20.14 PM,109,18,Tuesday,1,3,January
423,179,03-01-2023,6.20.14 PM,120,18,Tuesday,1,3,January
424,179,03-01-2023,6.20.14 PM,132,18,Tuesday,1,3,January
425,180,03-01-2023,6.33.34 PM,108,18,Tuesday,1,3,January
426,180,03-01-2023,6.33.34 PM,119,18,Tuesday,1,3,January
427,181,03-01-2023,6.49.32 PM,129,18,Tuesday,1,3,January
428,182,03-01-2023,6.50.10 PM,115,18,Tuesday,1,3,January
429,182,03-01-2023,6.50.10 PM,118,18,Tuesday,1,3,January
430,183,03-01-2023,6.54.55 PM,111,18,Tuesday,1,3,January
431,183,03-01-2023,6.54.55 PM,130,18,Tuesday,1,3,January
432,183,03-01-2023,6.54.55 PM,130,18,Tuesday,1,3,January
433,184,03-01-2023,6.59.05 PM,109,18,Tuesday,1,3,January
434,185,03-01-2023,7.08.33 PM,120,19,Tuesday,1,3,January
435,185,03-01-2023,7.08.33 PM,130,19,Tuesday,1,3,January
436,186,03-01-2023,7.36.00 PM,129,19,Tuesday,1,3,January
437,186,03-01-2023,7.36.00 PM,105,19,Tuesday,1,3,January
438,186,03-01-2023,7.36.00 PM,130,19,Tuesday,1,3,January
439,186,03-01-2023,7.36.00 PM,106,19,Tuesday,1,3,January
440,187,03-01-2023,7.37.12 PM,124,19,Tuesday,1,3,January
441,187,03-01-2023,7.37.12 PM,130,19,Tuesday,1,3,January
442,188,03-01-2023,8.08.39 PM,124,20,Tuesday,1,3,January
443,188,03-01-2023,8.08.39 PM,113,20,Tuesday,1,3,January
444,188,03-01-2023,8.08.39 PM,118,20,Tuesday,1,3,January
445,189,03-01-2023,8.12.14 PM,107,20,Tuesday,1,3,January
446,189,03-01-2023,8.12.14 PM,106,20,Tuesday,1,3,January
447,190,03-01-2023,8.14.23 PM,101,20,Tuesday,1,3,January
448,190,03-01-2023,8.14.23 PM,125,20,Tuesday,1,3,January
449,190,03-01-2023,8.14.23 PM,112,20,Tuesday,1,3,January
450,190,03-01-2023,8.14.23 PM,119,20,Tuesday,1,3,January
451,191,03-01-2023,8.24.50 PM,102,20,Tuesday,1,3,January
452,191,03-01-2023,8.24.50 PM,103,20,Tuesday,1,3,January
453,192,03-01-2023,8.30.08 PM,120,20,Tuesday,1,3,January
454,192,03-01-2023,8.30.08 PM,105,20,Tuesday,1,3,January
455,193,03-01-2023,8.55.47 PM,107,20,Tuesday,1,3,January
456,193,03-01-2023,8.55.47 PM,102,20,Tuesday,1,3,January
457,193,03-01-2023,8.55.47 PM,103,20,Tuesday,1,3,January
458,194,03-01-2023,9.21.24 PM,101,21,Tuesday,1,3,January
459,195,03-01-2023,9.25.20 PM,101,21,Tuesday,1,3,January
460,196,03-01-2023,9.40.14 PM,120,21,Tuesday,1,3,January
461,196,03-01-2023,9.40.14 PM,122,21,Tuesday,1,3,January
462,196,03-01-2023,9.40.14 PM,132,21,Tuesday,1,3,January
463,197,03-01-2023,9.47.48 PM,125,21,Tuesday,1,3,January
464,197,03-01-2023,9.47.48 PM,110,21,Tuesday,1,3,January
465,197,03-01-2023,9.47.48 PM,127,21,Tuesday,1,3,January
466,197,03-01-2023,9.47.48 PM,121,21,Tuesday,1,3,January
467,198,03-01-2023,9.55.42 PM,107,21,Tuesday,1,3,January
468,198,03-01-2023,9.55.42 PM,103,21,Tuesday,1,3,January
469,199,03-01-2023,10.10.38 PM,103,22,Tuesday,1,3,January
470,200,03-01-2023,10.24.05 PM,NULL,22,Tuesday,1,3,January
471,201,03-01-2023,10.29.59 PM,116,22,Tuesday,1,3,January
472,201,03-01-2023,10.29.59 PM,104,22,Tuesday,1,3,January
473,201,03-01-2023,10.29.59 PM,117,22,Tuesday,1,3,January
474,201,03-01-2023,10.29.59 PM,NULL,22,Tuesday,1,3,January
475,202,03-01-2023,10.50.29 PM,102,22,Tuesday,1,3,January
476,203,04-01-2023,11.30.48 AM,102,11,Wednesday,1,4,January
477,203,04-01-2023,11.30.48 AM,127,11,Wednesday,1,4,January
478,203,04-01-2023,11.30.48 AM,112,11,Wednesday,1,4,January
479,203,04-01-2023,11.30.48 AM,114,11,Wednesday,1,4,January
480,204,04-01-2023,11.36.25 AM,122,11,Wednesday,1,4,January
481,205,04-01-2023,11.43.54 AM,102,11,Wednesday,1,4,January
482,205,04-01-2023,11.43.54 AM,103,11,Wednesday,1,4,January
483,205,04-01-2023,11.43.54 AM,119,11,Wednesday,1,4,January
484,206,04-01-2023,11.45.10 AM,111,11,Wednesday,1,4,January
485,206,04-01-2023,11.45.10 AM,113,11,Wednesday,1,4,January
486,206,04-01-2023,11.45.10 AM,122,11,Wednesday,1,4,January
487,207,04-01-2023,12.03.58 PM,122,12,Wednesday,1,4,January
488,208,04-01-2023,12.12.05 PM,101,12,Wednesday,1,4,January
489,208,04-01-2023,12.12.05 PM,101,12,Wednesday,1,4,January
490,208,04-01-2023,12.12.05 PM,103,12,Wednesday,1,4,January
491,208,04-01-2023,12.12.05 PM,113,12,Wednesday,1,4,January
492,208,04-01-2023,12.12.05 PM,114,12,Wednesday,1,4,January
493,209,04-01-2023,12.29.17 PM,102,12,Wednesday,1,4,January
494,210,04-01-2023,12.34.13 PM,131,12,Wednesday,1,4,January
495,211,04-01-2023,12.54.20 PM,113,12,Wednesday,1,4,January
496,212,04-01-2023,1.16.03 PM,110,13,Wednesday,1,4,January
497,213,04-01-2023,1.20.39 PM,125,13,Wednesday,1,4,January
498,214,04-01-2023,1.39.16 PM,110,13,Wednesday,1,4,January
499,214,04-01-2023,1.39.16 PM,117,13,Wednesday,1,4,January
500,214,04-01-2023,1.39.16 PM,129,13,Wednesday,1,4,January
501,214,04-01-2023,1.39.16 PM,130,13,Wednesday,1,4,January
502,215,04-01-2023,1.44.49 PM,126,13,Wednesday,1,4,January
503,216,04-01-2023,2.31.56 PM,101,14,Wednesday,1,4,January
504,216,04-01-2023,2.31.56 PM,124,14,Wednesday,1,4,January
505,216,04-01-2023,2.31.56 PM,109,14,Wednesday,1,4,January
506,217,04-01-2023,2.35.03 PM,108,14,Wednesday,1,4,January
507,217,04-01-2023,2.35.03 PM,131,14,Wednesday,1,4,January
508,218,04-01-2023,2.35.11 PM,122,14,Wednesday,1,4,January
509,219,04-01-2023,2.42.01 PM,101,14,Wednesday,1,4,January
510,219,04-01-2023,2.42.01 PM,124,14,Wednesday,1,4,January
511,219,04-01-2023,2.42.01 PM,118,14,Wednesday,1,4,January
512,219,04-01-2023,2.42.01 PM,131,14,Wednesday,1,4,January
513,220,04-01-2023,3.31.59 PM,109,15,Wednesday,1,4,January
514,220,04-01-2023,3.31.59 PM,110,15,Wednesday,1,4,January
515,220,04-01-2023,3.31.59 PM,111,15,Wednesday,1,4,January
516,220,04-01-2023,3.31.59 PM,122,15,Wednesday,1,4,January
517,221,04-01-2023,3.33.18 PM,124,15,Wednesday,1,4,January
518,221,04-01-2023,3.33.18 PM,119,15,Wednesday,1,4,January
519,221,04-01-2023,3.33.18 PM,114,15,Wednesday,1,4,January
520,222,04-01-2023,3.46.38 PM,125,15,Wednesday,1,4,January
521,222,04-01-2023,3.46.38 PM,120,15,Wednesday,1,4,January
522,223,04-01-2023,4.08.20 PM,112,16,Wednesday,1,4,January
523,224,04-01-2023,4.39.58 PM,103,16,Wednesday,1,4,January
524,224,04-01-2023,4.39.58 PM,117,16,Wednesday,1,4,January
525,224,04-01-2023,4.39.58 PM,111,16,Wednesday,1,4,January
526,224,04-01-2023,4.39.58 PM,106,16,Wednesday,1,4,January
527,225,04-01-2023,4.41.48 PM,101,16,Wednesday,1,4,January
528,225,04-01-2023,4.41.48 PM,101,16,Wednesday,1,4,January
529,225,04-01-2023,4.41.48 PM,105,16,Wednesday,1,4,January
530,226,04-01-2023,4.59.39 PM,108,16,Wednesday,1,4,January
531,227,04-01-2023,5.24.39 PM,101,17,Wednesday,1,4,January
532,227,04-01-2023,5.24.39 PM,114,17,Wednesday,1,4,January
533,228,04-01-2023,5.31.24 PM,127,17,Wednesday,1,4,January
534,229,04-01-2023,5.37.57 PM,127,17,Wednesday,1,4,January
535,229,04-01-2023,5.37.57 PM,119,17,Wednesday,1,4,January
536,229,04-01-2023,5.37.57 PM,130,17,Wednesday,1,4,January
537,230,04-01-2023,5.58.38 PM,106,17,Wednesday,1,4,January
538,231,04-01-2023,6.04.18 PM,102,18,Wednesday,1,4,January
539,231,04-01-2023,6.04.18 PM,111,18,Wednesday,1,4,January
540,231,04-01-2023,6.04.18 PM,119,18,Wednesday,1,4,January
541,232,04-01-2023,6.21.59 PM,101,18,Wednesday,1,4,January
542,232,04-01-2023,6.21.59 PM,123,18,Wednesday,1,4,January
543,233,04-01-2023,6.26.51 PM,131,18,Wednesday,1,4,January
544,234,04-01-2023,6.36.09 PM,103,18,Wednesday,1,4,January
545,234,04-01-2023,6.36.09 PM,117,18,Wednesday,1,4,January
546,234,04-01-2023,6.36.09 PM,111,18,Wednesday,1,4,January
547,235,04-01-2023,6.51.30 PM,102,18,Wednesday,1,4,January
548,236,04-01-2023,7.21.04 PM,108,19,Wednesday,1,4,January
549,236,04-01-2023,7.21.04 PM,126,19,Wednesday,1,4,January
550,237,04-01-2023,7.27.48 PM,126,19,Wednesday,1,4,January
551,238,04-01-2023,7.45.15 PM,130,19,Wednesday,1,4,January
552,239,04-01-2023,7.57.52 PM,117,19,Wednesday,1,4,January
553,239,04-01-2023,7.57.52 PM,106,19,Wednesday,1,4,January
554,240,04-01-2023,8.10.24 PM,125,20,Wednesday,1,4,January
555,241,04-01-2023,8.11.25 PM,120,20,Wednesday,1,4,January
556,241,04-01-2023,8.11.25 PM,123,20,Wednesday,1,4,January
557,242,04-01-2023,8.15.29 PM,116,20,Wednesday,1,4,January
558,242,04-01-2023,8.15.29 PM,106,20,Wednesday,1,4,January
559,242,04-01-2023,8.15.29 PM,132,20,Wednesday,1,4,January
560,243,04-01-2023,8.26.17 PM,108,20,Wednesday,1,4,January
561,243,04-01-2023,8.26.17 PM,123,20,Wednesday,1,4,January
562,244,04-01-2023,8.26.22 PM,117,20,Wednesday,1,4,January
563,244,04-01-2023,8.26.22 PM,122,20,Wednesday,1,4,January
564,245,04-01-2023,8.28.41 PM,101,20,Wednesday,1,4,January
565,245,04-01-2023,8.28.41 PM,104,20,Wednesday,1,4,January
566,246,04-01-2023,8.30.48 PM,103,20,Wednesday,1,4,January
567,246,04-01-2023,8.30.48 PM,113,20,Wednesday,1,4,January
568,247,04-01-2023,8.55.29 PM,109,20,Wednesday,1,4,January
569,247,04-01-2023,8.55.29 PM,120,20,Wednesday,1,4,January
570,247,04-01-2023,8.55.29 PM,123,20,Wednesday,1,4,January
571,248,04-01-2023,8.58.19 PM,109,20,Wednesday,1,4,January
572,248,04-01-2023,8.58.19 PM,106,20,Wednesday,1,4,January
573,249,04-01-2023,9.06.16 PM,101,21,Wednesday,1,4,January
574,249,04-01-2023,9.06.16 PM,116,21,Wednesday,1,4,January
575,250,04-01-2023,9.07.05 PM,125,21,Wednesday,1,4,January
576,251,04-01-2023,9.10.05 PM,129,21,Wednesday,1,4,January
577,252,04-01-2023,10.13.15 PM,119,22,Wednesday,1,4,January
578,253,04-01-2023,10.16.18 PM,115,22,Wednesday,1,4,January
579,254,04-01-2023,10.22.13 PM,101,22,Wednesday,1,4,January
580,254,04-01-2023,10.22.13 PM,115,22,Wednesday,1,4,January
581,254,04-01-2023,10.22.13 PM,124,22,Wednesday,1,4,January
582,255,05-01-2023,11.23.35 AM,124,11,Thursday,1,5,January
583,255,05-01-2023,11.23.35 AM,126,11,Thursday,1,5,January
584,255,05-01-2023,11.23.35 AM,109,11,Thursday,1,5,January
585,255,05-01-2023,11.23.35 AM,131,11,Thursday,1,5,January
586,256,05-01-2023,11.56.06 AM,112,11,Thursday,1,5,January
587,257,05-01-2023,11.59.04 AM,102,11,Thursday,1,5,January
588,257,05-01-2023,11.59.04 AM,103,11,Thursday,1,5,January
589,258,05-01-2023,11.59.23 AM,108,11,Thursday,1,5,January
590,259,05-01-2023,12.04.25 PM,113,12,Thursday,1,5,January
591,260,05-01-2023,12.06.27 PM,124,12,Thursday,1,5,January
592,260,05-01-2023,12.06.27 PM,114,12,Thursday,1,5,January
593,261,05-01-2023,12.38.29 PM,115,12,Thursday,1,5,January
594,262,05-01-2023,12.42.01 PM,102,12,Thursday,1,5,January
595,263,05-01-2023,12.57.22 PM,130,12,Thursday,1,5,January
596,264,05-01-2023,1.03.59 PM,129,13,Thursday,1,5,January
597,265,05-01-2023,1.04.42 PM,103,13,Thursday,1,5,January
598,265,05-01-2023,1.04.42 PM,129,13,Thursday,1,5,January
599,265,05-01-2023,1.04.42 PM,120,13,Thursday,1,5,January
600,265,05-01-2023,1.04.42 PM,122,13,Thursday,1,5,January
601,266,05-01-2023,1.09.29 PM,118,13,Thursday,1,5,January
602,267,05-01-2023,1.37.50 PM,125,13,Thursday,1,5,January
603,267,05-01-2023,1.37.50 PM,128,13,Thursday,1,5,January
604,267,05-01-2023,1.37.50 PM,111,13,Thursday,1,5,January
605,268,05-01-2023,1.40.46 PM,117,13,Thursday,1,5,January
606,268,05-01-2023,1.40.46 PM,113,13,Thursday,1,5,January
607,269,05-01-2023,1.49.34 PM,103,13,Thursday,1,5,January
608,270,05-01-2023,2.09.02 PM,105,14,Thursday,1,5,January
609,270,05-01-2023,2.09.02 PM,130,14,Thursday,1,5,January
610,270,05-01-2023,2.09.02 PM,106,14,Thursday,1,5,January
611,271,05-01-2023,2.22.19 PM,107,14,Thursday,1,5,January
612,271,05-01-2023,2.22.19 PM,102,14,Thursday,1,5,January
613,271,05-01-2023,2.22.19 PM,103,14,Thursday,1,5,January
614,271,05-01-2023,2.22.19 PM,104,14,Thursday,1,5,January
615,271,05-01-2023,2.22.19 PM,108,14,Thursday,1,5,January
616,271,05-01-2023,2.22.19 PM,117,14,Thursday,1,5,January
617,271,05-01-2023,2.22.19 PM,120,14,Thursday,1,5,January
618,271,05-01-2023,2.22.19 PM,121,14,Thursday,1,5,January
619,271,05-01-2023,2.22.19 PM,105,14,Thursday,1,5,January
620,271,05-01-2023,2.22.19 PM,114,14,Thursday,1,5,January
621,272,05-01-2023,2.24.05 PM,117,14,Thursday,1,5,January
622,273,05-01-2023,2.28.00 PM,121,14,Thursday,1,5,January
623,274,05-01-2023,2.36.33 PM,125,14,Thursday,1,5,January
624,274,05-01-2023,2.36.33 PM,106,14,Thursday,1,5,January
625,275,05-01-2023,2.38.14 PM,108,14,Thursday,1,5,January
626,275,05-01-2023,2.38.14 PM,124,14,Thursday,1,5,January
627,275,05-01-2023,2.38.14 PM,113,14,Thursday,1,5,January
628,275,05-01-2023,2.38.14 PM,120,14,Thursday,1,5,January
629,276,05-01-2023,3.18.18 PM,124,15,Thursday,1,5,January
630,276,05-01-2023,3.18.18 PM,122,15,Thursday,1,5,January
631,277,05-01-2023,3.41.50 PM,125,15,Thursday,1,5,January
632,278,05-01-2023,3.49.21 PM,127,15,Thursday,1,5,January
633,278,05-01-2023,3.49.21 PM,105,15,Thursday,1,5,January
634,279,05-01-2023,4.07.03 PM,102,16,Thursday,1,5,January
635,279,05-01-2023,4.07.03 PM,103,16,Thursday,1,5,January
636,280,05-01-2023,4.20.23 PM,119,16,Thursday,1,5,January
637,280,05-01-2023,4.20.23 PM,132,16,Thursday,1,5,January
638,281,05-01-2023,4.33.48 PM,120,16,Thursday,1,5,January
639,282,05-01-2023,4.49.38 PM,108,16,Thursday,1,5,January
640,282,05-01-2023,4.49.38 PM,124,16,Thursday,1,5,January
641,282,05-01-2023,4.49.38 PM,118,16,Thursday,1,5,January
642,282,05-01-2023,4.49.38 PM,130,16,Thursday,1,5,January
643,283,05-01-2023,4.51.43 PM,111,16,Thursday,1,5,January
644,284,05-01-2023,4.58.16 PM,125,16,Thursday,1,5,January
645,284,05-01-2023,4.58.16 PM,109,16,Thursday,1,5,January
646,284,05-01-2023,4.58.16 PM,111,16,Thursday,1,5,January
647,285,05-01-2023,4.58.38 PM,119,16,Thursday,1,5,January
648,286,05-01-2023,5.01.23 PM,117,17,Thursday,1,5,January
649,286,05-01-2023,5.01.23 PM,118,17,Thursday,1,5,January
650,287,05-01-2023,5.30.09 PM,117,17,Thursday,1,5,January
651,287,05-01-2023,5.30.09 PM,112,17,Thursday,1,5,January
652,287,05-01-2023,5.30.09 PM,113,17,Thursday,1,5,January
653,287,05-01-2023,5.30.09 PM,120,17,Thursday,1,5,January
654,288,05-01-2023,5.32.44 PM,115,17,Thursday,1,5,January
655,288,05-01-2023,5.32.44 PM,119,17,Thursday,1,5,January
656,288,05-01-2023,5.32.44 PM,123,17,Thursday,1,5,January
657,289,05-01-2023,5.36.23 PM,124,17,Thursday,1,5,January
658,290,05-01-2023,5.41.16 PM,108,17,Thursday,1,5,January
659,290,05-01-2023,5.41.16 PM,132,17,Thursday,1,5,January
660,291,05-01-2023,5.44.39 PM,101,17,Thursday,1,5,January
661,291,05-01-2023,5.44.39 PM,103,17,Thursday,1,5,January
662,291,05-01-2023,5.44.39 PM,125,17,Thursday,1,5,January
663,292,05-01-2023,5.48.59 PM,130,17,Thursday,1,5,January
664,292,05-01-2023,5.48.59 PM,131,17,Thursday,1,5,January
665,293,05-01-2023,5.58.38 PM,108,17,Thursday,1,5,January
666,293,05-01-2023,5.58.38 PM,127,17,Thursday,1,5,January
667,294,05-01-2023,6.16.35 PM,101,18,Thursday,1,5,January
668,294,05-01-2023,6.16.35 PM,117,18,Thursday,1,5,January
669,294,05-01-2023,6.16.35 PM,106,18,Thursday,1,5,January
670,295,05-01-2023,6.20.12 PM,102,18,Thursday,1,5,January
671,296,05-01-2023,6.46.54 PM,126,18,Thursday,1,5,January
672,296,05-01-2023,6.46.54 PM,110,18,Thursday,1,5,January
673,296,05-01-2023,6.46.54 PM,106,18,Thursday,1,5,January
674,297,05-01-2023,7.02.18 PM,105,19,Thursday,1,5,January
675,298,05-01-2023,7.10.36 PM,102,19,Thursday,1,5,January
676,298,05-01-2023,7.10.36 PM,102,19,Thursday,1,5,January
677,298,05-01-2023,7.10.36 PM,103,19,Thursday,1,5,January
678,298,05-01-2023,7.10.36 PM,108,19,Thursday,1,5,January
679,299,05-01-2023,7.34.31 PM,108,19,Thursday,1,5,January
680,299,05-01-2023,7.34.31 PM,131,19,Thursday,1,5,January
681,300,05-01-2023,7.42.54 PM,107,19,Thursday,1,5,January
682,300,05-01-2023,7.42.54 PM,110,19,Thursday,1,5,January
683,300,05-01-2023,7.42.54 PM,127,19,Thursday,1,5,January
684,300,05-01-2023,7.42.54 PM,123,19,Thursday,1,5,January
685,301,05-01-2023,7.45.58 PM,111,19,Thursday,1,5,January
686,302,05-01-2023,7.57.37 PM,118,19,Thursday,1,5,January
687,303,05-01-2023,8.02.51 PM,107,20,Thursday,1,5,January
688,303,05-01-2023,8.02.51 PM,110,20,Thursday,1,5,January
689,303,05-01-2023,8.02.51 PM,113,20,Thursday,1,5,January
690,304,05-01-2023,8.07.58 PM,109,20,Thursday,1,5,January
691,304,05-01-2023,8.07.58 PM,129,20,Thursday,1,5,January
692,305,05-01-2023,8.35.40 PM,113,20,Thursday,1,5,January
693,305,05-01-2023,8.35.40 PM,120,20,Thursday,1,5,January
694,305,05-01-2023,8.35.40 PM,122,20,Thursday,1,5,January
695,306,05-01-2023,8.37.40 PM,107,20,Thursday,1,5,January
696,306,05-01-2023,8.37.40 PM,109,20,Thursday,1,5,January
697,306,05-01-2023,8.37.40 PM,111,20,Thursday,1,5,January
698,307,05-01-2023,9.45.38 PM,108,21,Thursday,1,5,January
699,307,05-01-2023,9.45.38 PM,106,21,Thursday,1,5,January
700,308,05-01-2023,9.59.46 PM,109,21,Thursday,1,5,January
701,308,05-01-2023,9.59.46 PM,112,21,Thursday,1,5,January
702,308,05-01-2023,9.59.46 PM,106,21,Thursday,1,5,January
703,309,06-01-2023,11.39.06 AM,124,11,Friday,1,6,January
704,309,06-01-2023,11.39.06 AM,118,11,Friday,1,6,January
705,310,06-01-2023,11.40.48 AM,109,11,Friday,1,6,January
706,310,06-01-2023,11.40.48 AM,106,11,Friday,1,6,January
707,311,06-01-2023,11.57.27 AM,120,11,Friday,1,6,January
708,312,06-01-2023,12.05.21 PM,107,12,Friday,1,6,January
709,312,06-01-2023,12.05.21 PM,115,12,Friday,1,6,January
710,312,06-01-2023,12.05.21 PM,103,12,Friday,1,6,January
711,312,06-01-2023,12.05.21 PM,120,12,Friday,1,6,January
712,313,06-01-2023,12.09.09 PM,108,12,Friday,1,6,January
713,314,06-01-2023,12.11.58 PM,116,12,Friday,1,6,January
714,314,06-01-2023,12.11.58 PM,124,12,Friday,1,6,January
715,314,06-01-2023,12.11.58 PM,126,12,Friday,1,6,January
716,314,06-01-2023,12.11.58 PM,109,12,Friday,1,6,January
717,314,06-01-2023,12.11.58 PM,132,12,Friday,1,6,January
718,315,06-01-2023,12.17.40 PM,108,12,Friday,1,6,January
719,316,06-01-2023,12.29.34 PM,109,12,Friday,1,6,January
720,316,06-01-2023,12.29.34 PM,117,12,Friday,1,6,January
721,317,06-01-2023,12.31.00 PM,102,12,Friday,1,6,January
722,317,06-01-2023,12.31.00 PM,108,12,Friday,1,6,January
723,317,06-01-2023,12.31.00 PM,125,12,Friday,1,6,January
724,317,06-01-2023,12.31.00 PM,109,12,Friday,1,6,January
725,317,06-01-2023,12.31.00 PM,112,12,Friday,1,6,January
726,317,06-01-2023,12.31.00 PM,119,12,Friday,1,6,January
727,317,06-01-2023,12.31.00 PM,131,12,Friday,1,6,January
728,318,06-01-2023,12.45.14 PM,110,12,Friday,1,6,January
729,318,06-01-2023,12.45.14 PM,129,12,Friday,1,6,January
730,318,06-01-2023,12.45.14 PM,121,12,Friday,1,6,January
731,318,06-01-2023,12.45.14 PM,122,12,Friday,1,6,January
732,319,06-01-2023,12.46.22 PM,117,12,Friday,1,6,January
733,320,06-01-2023,12.46.40 PM,102,12,Friday,1,6,January
734,320,06-01-2023,12.46.40 PM,104,12,Friday,1,6,January
735,321,06-01-2023,12.56.21 PM,117,12,Friday,1,6,January
736,322,06-01-2023,1.02.13 PM,102,13,Friday,1,6,January
737,322,06-01-2023,1.02.13 PM,104,13,Friday,1,6,January
738,322,06-01-2023,1.02.13 PM,108,13,Friday,1,6,January
739,322,06-01-2023,1.02.13 PM,106,13,Friday,1,6,January
740,323,06-01-2023,1.05.33 PM,108,13,Friday,1,6,January
741,324,06-01-2023,1.06.44 PM,124,13,Friday,1,6,January
742,325,06-01-2023,1.07.32 PM,108,13,Friday,1,6,January
743,325,06-01-2023,1.07.32 PM,132,13,Friday,1,6,January
744,326,06-01-2023,1.10.13 PM,102,13,Friday,1,6,January
745,326,06-01-2023,1.10.13 PM,123,13,Friday,1,6,January
746,327,06-01-2023,1.10.54 PM,108,13,Friday,1,6,January
747,328,06-01-2023,1.16.35 PM,128,13,Friday,1,6,January
748,329,06-01-2023,1.22.44 PM,122,13,Friday,1,6,January
749,329,06-01-2023,1.22.44 PM,123,13,Friday,1,6,January
750,330,06-01-2023,1.27.11 PM,107,13,Friday,1,6,January
751,330,06-01-2023,1.27.11 PM,103,13,Friday,1,6,January
752,330,06-01-2023,1.27.11 PM,108,13,Friday,1,6,January
753,330,06-01-2023,1.27.11 PM,108,13,Friday,1,6,January
754,330,06-01-2023,1.27.11 PM,124,13,Friday,1,6,January
755,330,06-01-2023,1.27.11 PM,125,13,Friday,1,6,January
756,330,06-01-2023,1.27.11 PM,109,13,Friday,1,6,January
757,330,06-01-2023,1.27.11 PM,112,13,Friday,1,6,January
758,330,06-01-2023,1.27.11 PM,118,13,Friday,1,6,January
759,330,06-01-2023,1.27.11 PM,120,13,Friday,1,6,January
760,330,06-01-2023,1.27.11 PM,122,13,Friday,1,6,January
761,330,06-01-2023,1.27.11 PM,122,13,Friday,1,6,January
762,330,06-01-2023,1.27.11 PM,131,13,Friday,1,6,January
763,330,06-01-2023,1.27.11 PM,114,13,Friday,1,6,January
764,331,06-01-2023,1.43.30 PM,119,13,Friday,1,6,January
765,332,06-01-2023,2.12.01 PM,120,14,Friday,1,6,January
766,332,06-01-2023,2.12.01 PM,105,14,Friday,1,6,January
767,332,06-01-2023,2.12.01 PM,106,14,Friday,1,6,January
768,333,06-01-2023,2.16.36 PM,103,14,Friday,1,6,January
769,334,06-01-2023,2.24.18 PM,116,14,Friday,1,6,January
770,334,06-01-2023,2.24.18 PM,113,14,Friday,1,6,January
771,334,06-01-2023,2.24.18 PM,105,14,Friday,1,6,January
772,334,06-01-2023,2.24.18 PM,106,14,Friday,1,6,January
773,335,06-01-2023,2.24.47 PM,128,14,Friday,1,6,January
774,336,06-01-2023,2.51.41 PM,119,14,Friday,1,6,January
775,337,06-01-2023,3.03.12 PM,109,15,Friday,1,6,January
776,337,06-01-2023,3.03.12 PM,113,15,Friday,1,6,January
777,338,06-01-2023,3.18.26 PM,129,15,Friday,1,6,January
778,338,06-01-2023,3.18.26 PM,106,15,Friday,1,6,January
779,338,06-01-2023,3.18.26 PM,NULL,15,Friday,1,6,January
